# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl412A
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
2.453751e-01,3.188334e-06,3.901778e-06,4.779616e-06,1.417700e-05,1.520823e-05,1.722273e-05,3.208642e+03,3.227790e+03,3.246385e+03,1.317265e-01
3.224591e-01,3.353574e-06,4.112865e-06,5.042557e-06,1.396650e-05,1.493123e-05,1.693306e-05,3.269963e+03,3.291307e+03,3.310195e+03,1.806055e-01
4.237587e-01,3.537928e-06,4.354741e-06,5.369956e-06,1.373820e-05,1.459122e-05,1.652296e-05,3.333806e+03,3.355884e+03,3.377014e+03,2.414047e-01
5.568814e-01,3.862573e-06,4.765327e-06,5.997286e-06,1.338812e-05,1.406837e-05,1.556748e-05,3.417648e+03,3.439901e+03,3.461233e+03,3.276493e-01
7.318242e-01,4.732904e-06,5.857102e-06,7.362842e-06,1.188743e-05,1.252148e-05,1.370472e-05,3.558294e+03,3.583788e+03,3.608813e+03,4.579428e-01
9.617249e-01,6.118296e-06,7.500002e-06,9.277308e-06,8.524351e-06,9.253646e-06,1.051315e-05,3.776639e+03,3.800914e+03,3.824664e+03,5.815985e-01
1.263848e+00,6.887882e-06,8.488653e-06,1.053265e-05,4.035113e-06,4.823175e-06,6.416551e-06,4.051886e+03,4.110216e+03,4.151507e+03,4.998394e-01
1.660883e+00,5.771096e-06,7.342200e-06,9.654442e-06,1.029371e-06,1.544645e-06,2.877127e-06,4.381929e+03,4.526997e+03,4.624225e+03,1.877510e-01
2.182645e+00,4.440266e-06,5.698718e-06,7.799057e-06,2.688056e-07,4.052060e-07,9.958386e-07,4.792945e+03,5.060905e+03,5.175561e+03,2.561219e-02
2.868317e+00,3.408078e-06,4.461408e-06,6.471266e-06,8.151744e-08,1.177690e-07,3.433586e-07,5.306128e+03,5.647355e+03,5.760802e+03,1.301397e-03
3.769391e+00,2.164470e-06,2.896214e-06,4.723287e-06,2.255726e-08,3.322740e-08,9.469015e-08,5.930255e+03,6.259423e+03,6.380134e+03,1.509560e-05
4.953535e+00,1.331466e-06,1.784471e-06,2.870839e-06,7.362369e-09,1.074314e-08,2.477388e-08,6.596434e+03,6.893888e+03,7.027301e+03,3.090599e-09
6.509675e+00,8.750657e-07,1.174423e-06,1.759035e-06,2.882966e-09,4.092713e-09,8.216065e-09,7.277878e+03,7.549362e+03,7.708189e+03,1.006025e-17
8.554673e+00,6.163630e-07,8.291429e-07,1.185368e-06,1.235002e-09,1.798917e-09,3.213040e-09,7.957029e+03,8.219138e+03,8.413048e+03,4.743554e-38
1.124210e+01,4.648624e-07,6.276652e-07,8.798399e-07,6.459661e-10,9.702393e-10,1.644093e-09,8.621782e+03,8.901113e+03,9.137586e+03,5.459173e-87
1.477378e+01,3.691495e-07,5.063718e-07,7.061321e-07,3.718019e-10,5.793887e-10,9.758754e-10,9.265496e+03,9.594930e+03,9.881248e+03,2.217728e-202
1.941492e+01,3.062466e-07,4.289447e-07,6.060685e-07,2.209992e-10,3.644109e-10,6.439393e-10,9.881859e+03,1.028047e+04,1.062851e+04,0.000000e+00
2.551407e+01,2.626939e-07,3.777975e-07,5.497147e-07,1.499012e-10,2.666973e-10,5.085351e-10,1.046344e+04,1.094475e+04,1.138401e+04,0.000000e+00
3.352924e+01,2.320201e-07,3.469365e-07,5.233351e-07,1.044966e-10,2.086177e-10,4.430867e-10,1.098020e+04,1.157940e+04,1.213588e+04,0.000000e+00
4.406236e+01,2.123013e-07,3.251251e-07,5.042945e-07,7.420262e-11,1.609535e-10,3.753414e-10,1.151316e+04,1.221741e+04,1.285329e+04,0.000000e+00
5.790444e+01,1.946393e-07,3.004661e-07,4.726165e-07,5.846752e-11,1.286301e-10,3.080380e-10,1.215713e+04,1.290300e+04,1.356073e+04,0.000000e+00
7.609497e+01,1.687932e-07,2.698901e-07,4.291244e-07,3.356719e-11,9.332157e-11,2.339581e-10,1.287116e+04,1.366108e+04,1.435640e+04,0.000000e+00
1.000000e+02,1.028320e-07,2.223623e-07,3.855913e-07,-6.123575e-11,3.702074e-11,1.637800e-10,1.361542e+04,1.450650e+04,1.524744e+04,0.000000e+00
