# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl436
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
5.568814e-01,8.723083e-06,1.113264e-05,1.365804e-05,1.461956e-05,1.502459e-05,1.547088e-05,3.628270e+03,3.650837e+03,3.671110e+03,4.110002e-01
7.318242e-01,9.732862e-06,1.242092e-05,1.519395e-05,1.149961e-05,1.196064e-05,1.244690e-05,3.785965e+03,3.805699e+03,3.824928e+03,4.958492e-01
9.617249e-01,1.027909e-05,1.311270e-05,1.607839e-05,8.653631e-06,9.210086e-06,9.701261e-06,3.948495e+03,3.967184e+03,3.986371e+03,4.803031e-01
1.263848e+00,1.042044e-05,1.336262e-05,1.637906e-05,6.220385e-06,6.894318e-06,7.431280e-06,4.113139e+03,4.135465e+03,4.160531e+03,3.134669e-01
1.660883e+00,1.027395e-05,1.326012e-05,1.626067e-05,4.273878e-06,5.053710e-06,5.651826e-06,4.279739e+03,4.309933e+03,4.350955e+03,1.089898e-01
2.182645e+00,9.861490e-06,1.281389e-05,1.578630e-05,2.928530e-06,3.734897e-06,4.370974e-06,4.447160e+03,4.491130e+03,4.556619e+03,1.360837e-02
2.868317e+00,9.490438e-06,1.240345e-05,1.533408e-05,2.024361e-06,2.790598e-06,3.477765e-06,4.617223e+03,4.681020e+03,4.777370e+03,2.834039e-04
3.769391e+00,9.380550e-06,1.227058e-05,1.521198e-05,1.435370e-06,2.233662e-06,2.778143e-06,4.790767e+03,4.878663e+03,5.013049e+03,2.296832e-07
4.953535e+00,9.407545e-06,1.230469e-05,1.521150e-05,1.099951e-06,1.754127e-06,2.352368e-06,4.979809e+03,5.095451e+03,5.266819e+03,4.981226e-13
6.509675e+00,9.561789e-06,1.253727e-05,1.552444e-05,8.094959e-07,1.344953e-06,1.850788e-06,5.203214e+03,5.345211e+03,5.550279e+03,2.264975e-23
8.554673e+00,9.560961e-06,1.274635e-05,1.595675e-05,5.497073e-07,9.568115e-07,1.433310e-06,5.467415e+03,5.641427e+03,5.884022e+03,7.073050e-42
1.124210e+01,8.805748e-06,1.235357e-05,1.586531e-05,3.344820e-07,6.424249e-07,1.043044e-06,5.782958e+03,5.997294e+03,6.283538e+03,1.131927e-74
1.477378e+01,7.304158e-06,1.098162e-05,1.480455e-05,1.766638e-07,3.817224e-07,7.073931e-07,6.157554e+03,6.421523e+03,6.755214e+03,5.796790e-133
1.941492e+01,5.514992e-06,8.863070e-06,1.266776e-05,8.128747e-08,1.912156e-07,3.949365e-07,6.599462e+03,6.926270e+03,7.312402e+03,4.191120e-243
2.551407e+01,3.965028e-06,6.529212e-06,9.904331e-06,3.676984e-08,8.897514e-08,2.156633e-07,7.111209e+03,7.532666e+03,7.981633e+03,0.000000e+00
3.352924e+01,2.746700e-06,4.662139e-06,7.471031e-06,1.526098e-08,3.858420e-08,1.060566e-07,7.711893e+03,8.246061e+03,8.785414e+03,0.000000e+00
4.406236e+01,1.997926e-06,3.429598e-06,5.780999e-06,6.746925e-09,1.752466e-08,5.285625e-08,8.349025e+03,9.007831e+03,9.638224e+03,0.000000e+00
5.790444e+01,1.644697e-06,2.879305e-06,4.903224e-06,4.296509e-09,1.164194e-08,3.625517e-08,8.912469e+03,9.661611e+03,1.037835e+04,0.000000e+00
7.609497e+01,1.396378e-06,2.481410e-06,4.335401e-06,2.744414e-09,7.975047e-09,2.593775e-08,9.480458e+03,1.031835e+04,1.114003e+04,0.000000e+00
1.000000e+02,1.176437e-06,2.125991e-06,3.837710e-06,1.626547e-09,5.144337e-09,1.754883e-08,1.010765e+04,1.105880e+04,1.198846e+04,0.000000e+00
