# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl849
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
3.769391e+00,9.490970e-06,1.159578e-05,1.368908e-05,3.419800e-06,4.506023e-06,5.692203e-06,4.533210e+03,4.600991e+03,4.692348e+03,2.018547e-07
4.953535e+00,9.614238e-06,1.161142e-05,1.370348e-05,2.817357e-06,4.098995e-06,5.387337e-06,4.644098e+03,4.738678e+03,4.898844e+03,6.410563e-13
6.509675e+00,9.710134e-06,1.175723e-05,1.381912e-05,2.186169e-06,3.703821e-06,4.690549e-06,4.811420e+03,4.912875e+03,5.117411e+03,4.906260e-23
8.554673e+00,9.900196e-06,1.219013e-05,1.421314e-05,1.560879e-06,2.872941e-06,3.647445e-06,5.017736e+03,5.135019e+03,5.381949e+03,1.567968e-41
1.124210e+01,9.932927e-06,1.246947e-05,1.482254e-05,1.168161e-06,2.118263e-06,2.789009e-06,5.292617e+03,5.420196e+03,5.706462e+03,6.425150e-75
1.477378e+01,1.030611e-05,1.272840e-05,1.539687e-05,7.020067e-07,1.520239e-06,2.053433e-06,5.592194e+03,5.759185e+03,6.117285e+03,2.199653e-134
1.941492e+01,9.877165e-06,1.221387e-05,1.543707e-05,3.373871e-07,8.834231e-07,1.380832e-06,5.978616e+03,6.204029e+03,6.632945e+03,4.286453e-243
2.551407e+01,7.909315e-06,1.050796e-05,1.390246e-05,1.669212e-07,4.412953e-07,9.218537e-07,6.403481e+03,6.761558e+03,7.176691e+03,0.000000e+00
3.352924e+01,5.632258e-06,7.618706e-06,1.200187e-05,7.665875e-08,1.773251e-07,4.970539e-07,6.903631e+03,7.413164e+03,7.816919e+03,0.000000e+00
4.406236e+01,4.068823e-06,5.613116e-06,9.799985e-06,3.526060e-08,7.800752e-08,2.414663e-07,7.498840e+03,8.106035e+03,8.527856e+03,0.000000e+00
5.790444e+01,3.335869e-06,4.589809e-06,8.053842e-06,1.964330e-08,5.223156e-08,1.538063e-07,8.012099e+03,8.659768e+03,9.238735e+03,0.000000e+00
7.609497e+01,2.899115e-06,4.014643e-06,6.968594e-06,1.363392e-08,3.784427e-08,1.170378e-07,8.457778e+03,9.194979e+03,9.861279e+03,0.000000e+00
1.000000e+02,2.518361e-06,3.562661e-06,6.583361e-06,1.176696e-08,2.529128e-08,9.064751e-08,8.916556e+03,9.786809e+03,1.033319e+04,0.000000e+00
