# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl905
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
2.652948e-04,1.436681e-09,3.974761e-08,8.062706e-07,7.304174e-05,7.651136e-05,8.115089e-05,1.810894e+03,1.909118e+03,1.992998e+03,2.914875e-04
3.486365e-04,1.771205e-09,4.751127e-08,9.415176e-07,7.311703e-05,7.661585e-05,8.121271e-05,1.855844e+03,1.940709e+03,2.015498e+03,4.191720e-04
4.581598e-04,2.113801e-09,5.431887e-08,1.050094e-06,7.317118e-05,7.666418e-05,8.123345e-05,1.897160e+03,1.972431e+03,2.037331e+03,5.961245e-04
6.020894e-04,2.492000e-09,6.134944e-08,1.193577e-06,7.323197e-05,7.670053e-05,8.127072e-05,1.935574e+03,2.001246e+03,2.058640e+03,8.378272e-04
7.912343e-04,2.782814e-09,6.801768e-08,1.343440e-06,7.331694e-05,7.671069e-05,8.128317e-05,1.973018e+03,2.028157e+03,2.077823e+03,1.161327e-03
1.039798e-03,2.952876e-09,7.306150e-08,1.387743e-06,7.333889e-05,7.670518e-05,8.124973e-05,2.005508e+03,2.053047e+03,2.095085e+03,1.587241e-03
1.366448e-03,3.101538e-09,7.820966e-08,1.456200e-06,7.333014e-05,7.669896e-05,8.121545e-05,2.036004e+03,2.075676e+03,2.111260e+03,2.141562e-03
1.795714e-03,3.300315e-09,8.264742e-08,1.521093e-06,7.332309e-05,7.667289e-05,8.118352e-05,2.063579e+03,2.096391e+03,2.124194e+03,2.852877e-03
2.359833e-03,3.397598e-09,8.389673e-08,1.498626e-06,7.325978e-05,7.661669e-05,8.113094e-05,2.088075e+03,2.115242e+03,2.138050e+03,3.748994e-03
3.101169e-03,3.386505e-09,8.310195e-08,1.452360e-06,7.320083e-05,7.655725e-05,8.102744e-05,2.110033e+03,2.131171e+03,2.150168e+03,4.854774e-03
4.075393e-03,3.411370e-09,8.105170e-08,1.493337e-06,7.313772e-05,7.649636e-05,8.096134e-05,2.128285e+03,2.145555e+03,2.162005e+03,6.190154e-03
5.355667e-03,3.319499e-09,7.644843e-08,1.412051e-06,7.304696e-05,7.640571e-05,8.086005e-05,2.143071e+03,2.158730e+03,2.173532e+03,7.766022e-03
7.038136e-03,3.078126e-09,7.143213e-08,1.331691e-06,7.295503e-05,7.631574e-05,8.075734e-05,2.155189e+03,2.170580e+03,2.184505e+03,9.592046e-03
9.249147e-03,2.902871e-09,6.829397e-08,1.232415e-06,7.289525e-05,7.623891e-05,8.068504e-05,2.164959e+03,2.181274e+03,2.195197e+03,1.168799e-02
1.215474e-02,2.699820e-09,6.230735e-08,1.143055e-06,7.281939e-05,7.615152e-05,8.059034e-05,2.171923e+03,2.190472e+03,2.205592e+03,1.406844e-02
1.597312e-02,2.504188e-09,5.809891e-08,1.047522e-06,7.275342e-05,7.606841e-05,8.051880e-05,2.178537e+03,2.198396e+03,2.215964e+03,1.672204e-02
2.099104e-02,2.351248e-09,5.403837e-08,9.813681e-07,7.270293e-05,7.602418e-05,8.046641e-05,2.186409e+03,2.205277e+03,2.224888e+03,1.962531e-02
2.758532e-02,2.160245e-09,5.037380e-08,9.179145e-07,7.265120e-05,7.596723e-05,8.041568e-05,2.198601e+03,2.213157e+03,2.233122e+03,2.282408e-02
3.625117e-02,2.096900e-09,4.888267e-08,8.859704e-07,7.262328e-05,7.594330e-05,8.038694e-05,2.215567e+03,2.227010e+03,2.243207e+03,2.674898e-02
4.763938e-02,2.138357e-09,5.035772e-08,9.092988e-07,7.261942e-05,7.594024e-05,8.037778e-05,2.238622e+03,2.250503e+03,2.263694e+03,3.208288e-02
6.260517e-02,2.224698e-09,5.512046e-08,9.596415e-07,7.260771e-05,7.594471e-05,8.038381e-05,2.272156e+03,2.285213e+03,2.299763e+03,3.953611e-02
8.227241e-02,2.710335e-09,6.705031e-08,1.189700e-06,7.264148e-05,7.598844e-05,8.043164e-05,2.320597e+03,2.334625e+03,2.349712e+03,5.013452e-02
1.081181e-01,3.437245e-09,8.469124e-08,1.499085e-06,7.269612e-05,7.605791e-05,8.050806e-05,2.385153e+03,2.399398e+03,2.413522e+03,6.519004e-02
1.420831e-01,4.734360e-09,1.143941e-07,2.058456e-06,7.275675e-05,7.614860e-05,8.060013e-05,2.461421e+03,2.476663e+03,2.491231e+03,8.743069e-02
1.867181e-01,6.579918e-09,1.605007e-07,2.842053e-06,7.284279e-05,7.622966e-05,8.069499e-05,2.544464e+03,2.559357e+03,2.573215e+03,1.180238e-01
2.453751e-01,8.873827e-09,2.144049e-07,3.833342e-06,7.291100e-05,7.627391e-05,8.074725e-05,2.628386e+03,2.642203e+03,2.655041e+03,1.565071e-01
3.224591e-01,1.165667e-08,2.773486e-07,4.958626e-06,7.292106e-05,7.628252e-05,8.073393e-05,2.711051e+03,2.723845e+03,2.736071e+03,2.052866e-01
4.237587e-01,1.490341e-08,3.558482e-07,6.312709e-06,7.288487e-05,7.622478e-05,8.067804e-05,2.791677e+03,2.804236e+03,2.816127e+03,2.635843e-01
5.568814e-01,1.852779e-08,4.407752e-07,7.799735e-06,7.277575e-05,7.612564e-05,8.055899e-05,2.870150e+03,2.882666e+03,2.895041e+03,3.253230e-01
7.318242e-01,2.191992e-08,5.216654e-07,9.299626e-06,7.263185e-05,7.596850e-05,8.039249e-05,2.946339e+03,2.959289e+03,2.971701e+03,3.779687e-01
9.617249e-01,2.563271e-08,6.115918e-07,1.098635e-05,7.242394e-05,7.577416e-05,8.022208e-05,3.020076e+03,3.033535e+03,3.046741e+03,3.924533e-01
1.263848e+00,2.910425e-08,6.948871e-07,1.264606e-05,7.220638e-05,7.557569e-05,8.004183e-05,3.090178e+03,3.104827e+03,3.119741e+03,3.456611e-01
1.660883e+00,3.203951e-08,7.644432e-07,1.398714e-05,7.202953e-05,7.541266e-05,7.991278e-05,3.156544e+03,3.173492e+03,3.190675e+03,2.392020e-01
2.182645e+00,3.535145e-08,8.368758e-07,1.535470e-05,7.184337e-05,7.525056e-05,7.977452e-05,3.218336e+03,3.239201e+03,3.259466e+03,1.134502e-01
2.868317e+00,3.804857e-08,8.994726e-07,1.647449e-05,7.174745e-05,7.515553e-05,7.973573e-05,3.276147e+03,3.301726e+03,3.326293e+03,3.043490e-02
3.769391e+00,4.081658e-08,9.499202e-07,1.744700e-05,7.168836e-05,7.517924e-05,7.977090e-05,3.331046e+03,3.363392e+03,3.394710e+03,3.325396e-03
4.953535e+00,4.408470e-08,1.033524e-06,1.903770e-05,7.151200e-05,7.505278e-05,7.970233e-05,3.393391e+03,3.433946e+03,3.477399e+03,7.696800e-05
6.509675e+00,5.040644e-08,1.161556e-06,2.180685e-05,7.110417e-05,7.474482e-05,7.942086e-05,3.472886e+03,3.525794e+03,3.587004e+03,1.089306e-07
8.554673e+00,6.032682e-08,1.372980e-06,2.606802e-05,7.033448e-05,7.418128e-05,7.894939e-05,3.574334e+03,3.648308e+03,3.723281e+03,8.909018e-13
1.124210e+01,7.787051e-08,1.743284e-06,3.321285e-05,6.835581e-05,7.268126e-05,7.769364e-05,3.703383e+03,3.799446e+03,3.894011e+03,3.649185e-22
1.477378e+01,1.040718e-07,2.306986e-06,4.343625e-05,6.433268e-05,6.999161e-05,7.567726e-05,3.861787e+03,3.984165e+03,4.105951e+03,5.291243e-40
1.941492e+01,1.360839e-07,2.958112e-06,5.658729e-05,5.724274e-05,6.537609e-05,7.253476e-05,4.047179e+03,4.205664e+03,4.360559e+03,1.253306e-74
2.551407e+01,1.803690e-07,3.890450e-06,7.445095e-05,4.570581e-05,5.698655e-05,6.703205e-05,4.258887e+03,4.470203e+03,4.671939e+03,1.230329e-143
3.352924e+01,2.223623e-07,4.936622e-06,9.146739e-05,3.252976e-05,4.560687e-05,5.993134e-05,4.507935e+03,4.786588e+03,5.042488e+03,2.537273e-284
4.406236e+01,2.735161e-07,5.990899e-06,1.096353e-04,2.134370e-05,3.356553e-05,5.130997e-05,4.796626e+03,5.160268e+03,5.486958e+03,0.000000e+00
5.790444e+01,3.240574e-07,7.179771e-06,1.314130e-04,1.336786e-05,2.343219e-05,4.128033e-05,5.115088e+03,5.606927e+03,6.017282e+03,0.000000e+00
7.609497e+01,3.757646e-07,8.214781e-06,1.488964e-04,8.756306e-06,1.714612e-05,3.282394e-05,5.470983e+03,6.046938e+03,6.543044e+03,0.000000e+00
1.000000e+02,3.901949e-07,9.238465e-06,1.691950e-04,5.983670e-06,1.333975e-05,2.722128e-05,5.841799e+03,6.457066e+03,7.004348e+03,0.000000e+00
