# Supplementary data for thermal dissociation of water in M dwarf atmospheres
# Target: gl445
# Generated on: 2025-06-10 10:49:50
# Authors: [Author names to be filled]
# Contact: [Contact information to be filled]
#
# Data description:
# This file contains atmospheric profiles from Bayesian retrieval analysis
# showing thermal dissociation of water molecules in M dwarf stellar atmospheres.
#
# Column descriptions:
# pressure_bar: Atmospheric pressure in bar
# OH_vmr_q16: OH volume mixing ratio 16th percentile (1-sigma lower bound)
# OH_vmr_q50: OH volume mixing ratio 50th percentile (median)
# OH_vmr_q84: OH volume mixing ratio 84th percentile (1-sigma upper bound)
# H2O_vmr_q16: H2O volume mixing ratio 16th percentile (1-sigma lower bound)
# H2O_vmr_q50: H2O volume mixing ratio 50th percentile (median)
# H2O_vmr_q84: H2O volume mixing ratio 84th percentile (1-sigma upper bound)
# temperature_q16: Temperature 16th percentile in Kelvin (1-sigma lower bound)
# temperature_q50: Temperature 50th percentile in Kelvin (median)
# temperature_q84: Temperature 84th percentile in Kelvin (1-sigma upper bound)
# emission_contribution: Integrated emission contribution function
#
# Units:
# Pressure: bar
# Volume mixing ratios: dimensionless
# Temperature: Kelvin
# Emission contribution: dimensionless (normalized)
#
# Notes:
# - Each row corresponds to a different atmospheric layer
# - Pressure increases from top to bottom of atmosphere
# - VMR uncertainties represent 1-sigma (68% confidence) intervals
# - Temperature uncertainties represent 1-sigma (68% confidence) intervals
#
pressure_bar,OH_vmr_q16,OH_vmr_q50,OH_vmr_q84,H2O_vmr_q16,H2O_vmr_q50,H2O_vmr_q84,temperature_q16,temperature_q50,temperature_q84,emission_contribution
1.536175e-04,3.294664e-10,5.256374e-09,8.573347e-08,5.608821e-05,6.073491e-05,6.837143e-05,1.623575e+03,1.773015e+03,1.927440e+03,7.554006e-05
2.018760e-04,5.301961e-10,7.711953e-09,1.183794e-07,5.634369e-05,6.092697e-05,6.857443e-05,1.689245e+03,1.824347e+03,1.964246e+03,1.079432e-04
2.652948e-04,8.191067e-10,1.136902e-08,1.586753e-07,5.652612e-05,6.112370e-05,6.877511e-05,1.752996e+03,1.874603e+03,1.999642e+03,1.538380e-04
3.486365e-04,1.233609e-09,1.632405e-08,2.185284e-07,5.668137e-05,6.128675e-05,6.892659e-05,1.815288e+03,1.922850e+03,2.033194e+03,2.180344e-04
4.581598e-04,1.710019e-09,2.236040e-08,2.883797e-07,5.679091e-05,6.141753e-05,6.908194e-05,1.872983e+03,1.969690e+03,2.065169e+03,3.071994e-04
6.020894e-04,2.293694e-09,2.948768e-08,3.640159e-07,5.693512e-05,6.153355e-05,6.923998e-05,1.929717e+03,2.013536e+03,2.097896e+03,4.293763e-04
7.912343e-04,2.979499e-09,3.602775e-08,4.664805e-07,5.706534e-05,6.165074e-05,6.942719e-05,1.983313e+03,2.056235e+03,2.127502e+03,5.948212e-04
1.039798e-03,3.625480e-09,4.509966e-08,5.721135e-07,5.713553e-05,6.177161e-05,6.953729e-05,2.033672e+03,2.096991e+03,2.156647e+03,8.171695e-04
1.366448e-03,4.160984e-09,5.287497e-08,6.712354e-07,5.724049e-05,6.182713e-05,6.966755e-05,2.080945e+03,2.135153e+03,2.185671e+03,1.115302e-03
1.795714e-03,4.757350e-09,6.025726e-08,7.717863e-07,5.729449e-05,6.191422e-05,6.981066e-05,2.123882e+03,2.170923e+03,2.214161e+03,1.511661e-03
2.359833e-03,5.153722e-09,6.700630e-08,8.562101e-07,5.731531e-05,6.192170e-05,6.981425e-05,2.164490e+03,2.203585e+03,2.240468e+03,2.032162e-03
3.101169e-03,5.504723e-09,7.376687e-08,9.300235e-07,5.732405e-05,6.189404e-05,6.982728e-05,2.200663e+03,2.234124e+03,2.264938e+03,2.711269e-03
4.075393e-03,5.782152e-09,7.610555e-08,9.911639e-07,5.734953e-05,6.189498e-05,6.984917e-05,2.233162e+03,2.262155e+03,2.288253e+03,3.587746e-03
5.355667e-03,5.764497e-09,7.729294e-08,1.028348e-06,5.728236e-05,6.181717e-05,6.979034e-05,2.261375e+03,2.286182e+03,2.309100e+03,4.703938e-03
7.038136e-03,5.725076e-09,7.806368e-08,1.020907e-06,5.720273e-05,6.172158e-05,6.967427e-05,2.284899e+03,2.307772e+03,2.328373e+03,6.111904e-03
9.249147e-03,5.646124e-09,7.772091e-08,1.029804e-06,5.712602e-05,6.164529e-05,6.957366e-05,2.304765e+03,2.326770e+03,2.347656e+03,7.864926e-03
1.215474e-02,5.453729e-09,7.474626e-08,9.952337e-07,5.703519e-05,6.153413e-05,6.944183e-05,2.321370e+03,2.343614e+03,2.364705e+03,1.001671e-02
1.597312e-02,5.280184e-09,7.197013e-08,9.525289e-07,5.694051e-05,6.145193e-05,6.933138e-05,2.338037e+03,2.358531e+03,2.381229e+03,1.262663e-02
2.099104e-02,5.062082e-09,6.848719e-08,9.052330e-07,5.688902e-05,6.138520e-05,6.924296e-05,2.357751e+03,2.374879e+03,2.396979e+03,1.575167e-02
2.758532e-02,4.894175e-09,6.643508e-08,8.675055e-07,5.681574e-05,6.132051e-05,6.915861e-05,2.380332e+03,2.395176e+03,2.413828e+03,1.945207e-02
3.625117e-02,4.987000e-09,6.682849e-08,8.794080e-07,5.676523e-05,6.126512e-05,6.909187e-05,2.407911e+03,2.420986e+03,2.435611e+03,2.387388e-02
4.763938e-02,5.212283e-09,7.037806e-08,9.222349e-07,5.674264e-05,6.123083e-05,6.906379e-05,2.440077e+03,2.452604e+03,2.465023e+03,2.938029e-02
6.260517e-02,5.599681e-09,7.507771e-08,9.885373e-07,5.672184e-05,6.120030e-05,6.903969e-05,2.477515e+03,2.489939e+03,2.502222e+03,3.679879e-02
8.227241e-02,6.268305e-09,8.368313e-08,1.092412e-06,5.671671e-05,6.118974e-05,6.903385e-05,2.520809e+03,2.533832e+03,2.546671e+03,4.673507e-02
1.081181e-01,7.242470e-09,9.672538e-08,1.257975e-06,5.671381e-05,6.118565e-05,6.902128e-05,2.570544e+03,2.584704e+03,2.598942e+03,5.970710e-02
1.420831e-01,8.483938e-09,1.132032e-07,1.476068e-06,5.669495e-05,6.116782e-05,6.899947e-05,2.627749e+03,2.643574e+03,2.658427e+03,7.746630e-02
1.867181e-01,1.027966e-08,1.382721e-07,1.803951e-06,5.666494e-05,6.113157e-05,6.895968e-05,2.693230e+03,2.709942e+03,2.725389e+03,1.023542e-01
2.453751e-01,1.276039e-08,1.719175e-07,2.248890e-06,5.659282e-05,6.104738e-05,6.888250e-05,2.767297e+03,2.784249e+03,2.800920e+03,1.368490e-01
3.224591e-01,1.587752e-08,2.134932e-07,2.819708e-06,5.646460e-05,6.088041e-05,6.866544e-05,2.848634e+03,2.866734e+03,2.883609e+03,1.829368e-01
4.237587e-01,2.021759e-08,2.666180e-07,3.565907e-06,5.622030e-05,6.059377e-05,6.829094e-05,2.936560e+03,2.954932e+03,2.971950e+03,2.420589e-01
5.568814e-01,2.513452e-08,3.341635e-07,4.488322e-06,5.584499e-05,6.017211e-05,6.778413e-05,3.027756e+03,3.046317e+03,3.063959e+03,3.121732e-01
7.318242e-01,3.119062e-08,4.139147e-07,5.487410e-06,5.529203e-05,5.959349e-05,6.714502e-05,3.122545e+03,3.141340e+03,3.159973e+03,3.824544e-01
9.617249e-01,3.835403e-08,5.182866e-07,6.769385e-06,5.446005e-05,5.873825e-05,6.625886e-05,3.220267e+03,3.240981e+03,3.260581e+03,4.228174e-01
1.263848e+00,4.743099e-08,6.370156e-07,8.293452e-06,5.335011e-05,5.764644e-05,6.524420e-05,3.319499e+03,3.344432e+03,3.367487e+03,3.962004e-01
1.660883e+00,5.664025e-08,7.569269e-07,9.915532e-06,5.192401e-05,5.638835e-05,6.414987e-05,3.420103e+03,3.453630e+03,3.482352e+03,2.876211e-01
2.182645e+00,6.762954e-08,8.993503e-07,1.176807e-05,4.978628e-05,5.470427e-05,6.274750e-05,3.521599e+03,3.566084e+03,3.605485e+03,1.367072e-01
2.868317e+00,7.887495e-08,1.059166e-06,1.379226e-05,4.725956e-05,5.261472e-05,6.128972e-05,3.623490e+03,3.684523e+03,3.738845e+03,3.152268e-02
3.769391e+00,9.230637e-08,1.236204e-06,1.578079e-05,4.437358e-05,5.043249e-05,5.969997e-05,3.728339e+03,3.809918e+03,3.883989e+03,1.978051e-03
4.953535e+00,1.080623e-07,1.417847e-06,1.819581e-05,4.024884e-05,4.739006e-05,5.750974e-05,3.843617e+03,3.945482e+03,4.039625e+03,1.008489e-05
6.509675e+00,1.260153e-07,1.632727e-06,2.117390e-05,3.511780e-05,4.347241e-05,5.425028e-05,3.979612e+03,4.101222e+03,4.218692e+03,3.266182e-10
8.554673e+00,1.459524e-07,1.905261e-06,2.499414e-05,2.890457e-05,3.790107e-05,4.956874e-05,4.146578e+03,4.288533e+03,4.431870e+03,3.646014e-19
1.124210e+01,1.626231e-07,2.157475e-06,2.891631e-05,2.113086e-05,3.064963e-05,4.212431e-05,4.353819e+03,4.513898e+03,4.694494e+03,1.650758e-37
1.477378e+01,1.842269e-07,2.436288e-06,3.255944e-05,1.445214e-05,2.249035e-05,3.351470e-05,4.603240e+03,4.797602e+03,5.007555e+03,5.184363e-76
1.941492e+01,2.011036e-07,2.647217e-06,3.568664e-05,9.097288e-06,1.531006e-05,2.464889e-05,4.895139e+03,5.136088e+03,5.398199e+03,3.323996e-155
2.551407e+01,2.169191e-07,2.885921e-06,3.881112e-05,5.508738e-06,9.817289e-06,1.684282e-05,5.240148e+03,5.540740e+03,5.878722e+03,4.265998e-311
3.352924e+01,2.281907e-07,3.091887e-06,3.956477e-05,2.799494e-06,6.053949e-06,1.137759e-05,5.644337e+03,6.029593e+03,6.453351e+03,0.000000e+00
4.406236e+01,2.118863e-07,2.955277e-06,3.815270e-05,1.289027e-06,3.380100e-06,7.703466e-06,6.096911e+03,6.568804e+03,7.057198e+03,0.000000e+00
5.790444e+01,1.906274e-07,2.631431e-06,3.542161e-05,7.469188e-07,2.048497e-06,5.372101e-06,6.532095e+03,7.066806e+03,7.610417e+03,0.000000e+00
7.609497e+01,1.706297e-07,2.343899e-06,3.176977e-05,4.325376e-07,1.276954e-06,3.777030e-06,6.956365e+03,7.568967e+03,8.178553e+03,0.000000e+00
1.000000e+02,1.458580e-07,2.035869e-06,2.819138e-05,2.510832e-07,7.811113e-07,2.572871e-06,7.413428e+03,8.112189e+03,8.794380e+03,0.000000e+00
